DOB,Sex,AnimalID,BehMom,Sire,Dam
2012-10-02,m,DD03705,DD03458,DD03423,DD03458
2011-10-03,m,DD03706,DD11972,DD04732,DD11972
2002-01-05,m,DD03707,DD03568,DD00289,DD03568
6/6/67,f,DD03708,DD11248,NA,NA
2010-02-04,f,DD03709,DD12184,DD03573,DD12184
2012-12-04,m,DD03710,DD07047,DD01245,DD07047
2011-02-04,m,DD03711,DD12118,DD03422,DD12118
2012-09-04,f,DD03712,DD05203,DD01364,DD05203
2011-01-04,f,DD03713,DD05193,DD00759,DD05193
2011-09-04,m,DD03714,DD04212,DD00759,DD04212
2011-05-04,m,DD03715,DD04187,DD01245,DD04187
10/28/04,m,DD03716,DD01854,DD04217,DD01854
11/15/04,m,DD03717,DD04009,DD01245,DD04009
12/14/04,m,DD03718,DD01365,DD11437,DD01365
3/4/66,m,DD03719,DD06718,NA,NA
2011-07-05,f,DD03720,DD01895,DD01245,DD01895
2010-11-05,m,DD03721,DD00651,DD11982,DD00651
10/22/05,m,DD03722,DD04190,DD01160,DD04190
12/28/05,f,DD03723,DD00693,DD04581,DD00693
2010-11-05,f,DD03724,DD04091,DD02351,DD04091
2011-08-05,m,DD03725,DD00609,DD03696,DD00609
10/27/05,m,DD03726,DD05261,DD02842,DD05261
10/15/05,m,DD03727,DD04160,DD02505,DD04160
11/16/05,m,DD03728,DD05349,DD04581,DD05349
10/25/05,f,DD03729,DD12108,DD10875,DD12108
2/18/66,f,DD03730,DD00268,NA,NA
2/26/06,f,DD03731,DD04640,DD00260,DD04640
10/23/05,m,DD03732,DD02382,DD01095,DD02382
2010-06-05,f,DD03733,DD04158,DD04710,DD04158
10/13/05,f,DD03734,DD11972,DD03548,DD11972
2011-08-05,f,DD03735,DD01830,DD00166,DD01830
12/31/05,f,DD03736,DD05177,DD11819,DD05177
10/28/05,m,DD03737,DD04829,DD01301,DD04829
2012-05-05,m,DD03738,DD10988,DD04217,DD10988
2010-02-05,f,DD03739,DD02968,DD04581,DD02968
2003-01-06,m,DD03740,DD12258,DD03573,DD12258
10/16/06,m,DD03741,DD02327,DD00288,DD02327
2011-04-06,m,DD03742,DD01122,DD00289,DD01122
10/25/06,m,DD03743,DD00099,DD01095,DD00099
11/19/06,f,DD03744,DD00218,DD02446,DD00218
10/14/06,f,DD03745,DD11214,DD00289,DD11214
2011-11-06,m,DD03746,DD02503,DD00289,DD02503
10/26/06,f,DD03747,DD02408,DD04276,DD02408
2011-12-06,m,DD03748,DD04212,DD02842,DD04212
11/17/06,f,DD03749,DD01101,DD00261,DD01101
2011-02-06,f,DD03750,DD03553,DD03026,DD03553
3/5/67,m,DD03751,DD11534,NA,NA
2010-02-07,m,DD03752,DD00584,DD04707,DD00584
9/29/07,m,DD03753,DD00141,DD00742,DD00141
10/17/07,f,DD03754,DD03458,DD02358,DD03458
11/14/07,f,DD03755,DD02852,DD11213,DD02852
10/14/07,f,DD03756,DD00052,DD04217,DD00052
9/23/07,f,DD03757,DD05177,DD00703,DD05177
10/29/07,m,DD03758,DD02332,DD00083,DD02332
11/19/07,f,DD03759,DD04611,DD05164,DD04611
9/24/07,m,DD03760,DD12012,DD01301,DD12012
2010-02-07,f,DD03761,DD00781,DD02446,DD00781
9/28/07,m,DD03762,DD04129,DD11740,DD04129
1/13/08,m,DD03763,DD04215,DD11437,DD04215
9/27/07,f,DD03764,DD04090,DD01867,DD04090
2010-11-07,f,DD03765,DD04160,DD00226,DD04160
11/21/07,m,DD03766,DD02995,DD02265,DD02995
9/30/07,m,DD03767,DD01123,DD04276,DD01123
11/22/07,m,DD03768,DD00610,DD01328,DD00610
10/17/07,m,DD03769,DD02408,DD03026,DD02408
9/30/07,m,DD03770,DD02542,DD04623,DD02542
10/23/07,m,DD03771,DD12144,DD01160,DD12144
5/3/67,f,DD03772,DD11524,NA,NA
9/22/08,m,DD03773,DD02968,DD00617,DD02968
2010-03-08,f,DD03774,DD04129,DD02961,DD04129
10/14/08,m,DD03775,DD00188,DD01281,DD00188
9/21/08,f,DD03776,DD04190,DD02390,DD04190
9/21/08,m,DD03777,DD01826,DD02359,DD01826
9/16/08,m,DD03778,DD03437,DD02359,DD03437
2012-02-08,f,DD03779,DD00267,DD00617,DD00267
12/29/08,m,DD03780,DD03111,DD11437,DD03111
11/27/08,m,DD03781,DD02846,DD00226,DD02846
8/31/08,m,DD03782,DD03459,DD00617,DD03459
3/11/66,f,DD03783,DD00239,NA,NA
9/20/08,f,DD03784,DD01884,DD05296,DD01884
10/26/08,m,DD03785,DD00099,DD05296,DD00099
12/21/08,m,DD03786,DD01327,DD04682,DD01327
10/13/08,m,DD03787,DD00218,DD02377,DD00218
9/24/08,m,DD03788,DD04836,DD00110,DD04836
9/22/08,f,DD03789,DD04158,DD05296,DD04158
11/29/08,f,DD03790,DD00317,DD00742,DD00317
11/15/08,f,DD03791,DD05193,DD05207,DD05193
2010-04-08,m,DD03792,DD00313,DD00671,DD00313
2009-11-08,m,DD03793,DD00117,DD01717,DD00117
2/16/68,f,DD03794,DD10847,NA,NA
10/18/09,m,DD03795,DD12021,DD02356,DD12021
10/31/09,m,DD03796,DD01895,DD02390,DD01895
12/13/09,m,DD03797,DD12306,DD05296,DD12306
2011-04-09,m,DD03798,DD00297,DD00617,DD00297
2010-01-09,m,DD03799,DD01154,DD04867,DD01154
9/17/09,f,DD03800,DD01126,DD00201,DD01126
2010-09-09,m,DD03801,DD04596,DD00583,DD04596
2010-05-09,m,DD03802,DD02852,DD05239,DD02852
9/30/09,m,DD03803,DD01747,DD05209,DD01747
9/27/09,m,DD03804,DD02353,DD01162,DD02353
3/18/68,m,DD03805,DD12232,NA,NA
12/20/09,f,DD03806,DD12096,DD00201,DD12096
12/18/09,m,DD03807,DD00772,DD05296,DD00772
2009-10-09,m,DD03808,DD01833,DD00261,DD01833
10/15/09,m,DD03809,DD00114,DD02505,DD00114
2010-06-09,f,DD03810,DD01854,DD00759,DD01854
10/22/09,m,DD03811,DD01390,DD03423,DD01390
9/22/09,f,DD03812,DD04780,DD00748,DD04780
9/28/09,m,DD03813,DD02408,DD04682,DD02408
2010-09-09,f,DD03814,DD12178,DD11437,DD12178
2012-09-09,m,DD03815,DD00727,DD00083,DD00727
1/13/68,f,DD03816,DD11533,NA,NA
9/29/10,m,DD03817,DD01423,DD00147,DD01423
10/28/10,f,DD03818,DD03736,DD05206,DD03736
2009-08-10,m,DD03819,DD01810,DD05206,DD01810
10/24/10,m,DD03820,DD01126,DD00083,DD01126
2010-04-10,m,DD03821,DD05177,DD02535,DD05177
12/17/10,m,DD03822,DD00326,DD02535,DD00326
2009-06-10,f,DD03823,DD03434,DD05444,DD03434
9/16/10,f,DD03824,DD03153,DD00647,DD03153
10/17/10,f,DD03825,DD03713,DD05302,DD03713
2010-02-10,f,DD03826,DD05193,DD01968,DD05193
4/1/68,f,DD03827,DD00564,NA,NA
2010-08-10,f,DD03828,DD01251,DD00748,DD01251
2009-09-10,f,DD03829,DD01899,DD03436,DD01899
2010-03-10,f,DD03830,DD00822,DD00742,DD00822
9/27/10,m,DD03831,DD04780,DD03436,DD04780
9/17/10,m,DD03832,DD05266,DD00748,DD05266
2010-01-10,f,DD03833,DD02884,DD03436,DD02884
2010-05-10,m,DD03834,DD02568,DD01682,DD02568
10/26/10,m,DD03835,DD03149,DD02295,DD02349
2009-05-10,m,DD03836,DD04016,DD01690,DD04016
8/31/10,f,DD03837,DD03667,DD05360,DD03667
8/17/11,m,DD03838,DD04320,DD00789,DD04320
8/22/11,m,DD03839,DD02583,DD01281,DD02583
9/13/11,m,DD03840,DD01895,DD03140,DD01895
10/14/11,m,DD03841,DD04796,DD02390,DD04796
9/13/11,m,DD03842,DD03713,DD05296,DD03713
8/17/11,m,DD03843,DD02968,DD00617,DD02968
2010-01-11,f,DD03844,DD01969,DD01160,DD01969
8/21/11,f,DD03845,DD03750,DD05392,DD03750
8/19/11,m,DD03846,DD01981,DD05455,DD01981
2009-12-11,f,DD03847,DD03128,DD00789,DD03128
2/10/68,m,DD03848,DD00095,NA,NA
2009-12-11,m,DD03849,DD04352,DD01968,DD04352
10/14/11,m,DD03850,DD03527,DD04879,DD03527
8/21/11,m,DD03851,DD00324,DD00201,DD00324
8/19/11,m,DD03852,DD03676,DD01248,DD03676
9/18/11,f,DD03853,DD01154,DD05456,DD01154
1/14/12,f,DD03854,DD03433,DD01839,DD03433
8/13/11,f,DD03855,DD05490,DD00316,DD05490
9/19/11,m,DD03856,DD05420,DD02543,DD05420
2009-06-11,f,DD03857,DD00307,DD02453,DD00307
9/30/11,m,DD03858,DD03149,DD01682,DD03149
9/28/12,f,DD03859,DD04090,DD00647,DD04090
9/21/12,f,DD03860,DD02852,DD02543,DD02852
9/13/12,f,DD03861,DD03497,DD04894,DD03497
2010-09-12,m,DD03862,DD03676,DD02295,DD03676
2010-08-12,f,DD03863,DD03527,DD04879,DD03527
8/25/12,m,DD03864,DD00385,DD01952,DD00385
2009-03-12,m,DD03865,DD01981,DD02362,DD01981
10/27/12,f,DD03866,DD01251,DD02390,DD01251
9/14/12,m,DD03867,DD01415,DD04076,DD01415
2009-06-12,f,DD03868,DD01393,DD04839,DD01393
1/14/68,m,DD03869,DD11239,NA,NA
2008-04-12,m,DD03870,DD02622,DD01160,DD02622
9/25/12,f,DD03871,DD04861,DD00617,DD04861
2011-04-12,m,DD03872,DD03053,DD02358,DD03053
9/14/12,m,DD03873,DD00107,DD05487,DD00107
2010-03-12,f,DD03874,DD00383,DD00147,DD00383
9/23/12,m,DD03875,DD01833,DD02295,DD01833
9/17/12,f,DD03876,DD00690,DD00799,DD00690
2010-11-12,f,DD03877,DD04373,DD00147,DD04373
10/13/12,m,DD03878,DD00796,DD00647,DD00796
8/24/12,m,DD03879,DD03764,DD01418,DD03764
1/11/68,m,DD03880,DD11555,NA,NA
10/22/13,f,DD03881,DD03053,DD02358,DD03053
2010-12-13,m,DD03882,DD01479,DD05487,DD01479
8/17/13,f,DD03883,DD02353,DD04303,DD02353
8/26/13,m,DD03884,DD00815,DD05502,DD00815
8/26/13,f,DD03885,DD01386,DD04879,DD01386
7/20/13,m,DD03886,DD01376,DD04879,DD01376
9/21/13,m,DD03887,DD03497,DD05487,DD03497
10/25/13,m,DD03888,DD04640,DD00316,DD04640
8/21/13,f,DD03889,DD03731,DD00316,DD03731
9/20/13,m,DD03890,DD00302,DD02358,DD00302
2/21/68,m,DD03891,DD06339,NA,NA
8/20/13,m,DD03892,DD01833,DD03172,DD01833
8/19/13,m,DD03893,DD02349,DD04303,DD02349
10/14/13,m,DD03894,DD04288,DD02358,DD04288
8/21/13,m,DD03895,DD01895,DD03740,DD01895
8/23/13,f,DD03896,DD04091,DD02356,DD04091
7/17/13,m,DD03897,DD01380,DD02453,DD01380
2007-09-13,f,DD03898,DD01383,DD05487,DD01383
7/21/13,f,DD03899,DD04928,DD05502,DD04928
8/27/13,f,DD03900,DD00690,DD00799,DD00690
2010-09-13,m,DD03901,DD05299,DD04198,DD05299
3/2/68,m,DD03902,DD11931,NA,NA
9/13/14,m,DD03903,DD00312,DD03140,DD00312
8/29/14,m,DD03904,DD02043,DD00583,DD02043
7/29/14,m,DD03905,DD04343,DD04108,DD04343
7/28/14,f,DD03906,DD01484,DD05296,DD01484
2007-05-14,f,DD03907,DD00313,DD02053,DD00313
8/24/14,f,DD03908,DD01407,DD01416,DD01407
8/25/14,m,DD03909,DD04749,DD05302,DD04749
8/29/14,m,DD03910,DD02884,DD04198,DD02884
2010-05-14,m,DD03911,DD02583,DD02007,DD02583
2008-02-14,m,DD03912,DD04225,DD02356,DD04225
3/8/68,m,DD03913,DD11651,NA,NA
2010-06-14,m,DD03914,DD03149,DD00647,DD03149
2008-03-14,f,DD03915,DD04883,DD02331,DD04883
2008-05-14,m,DD03916,DD03240,DD04355,DD03240
2009-05-14,m,DD03917,DD04975,DD02358,DD04975
8/20/14,m,DD03918,DD03552,DD04894,DD03552
2009-09-14,f,DD03919,DD00107,DD03722,DD00107
9/26/14,m,DD03920,DD04395,DD05487,DD04395
9/21/14,m,DD03921,DD03527,DD00316,DD03527
2009-03-14,m,DD03922,DD01385,DD05512,DD01385
8/17/14,f,DD03923,DD04651,DD00316,DD04651
3/5/68,m,DD03924,DD00180,NA,NA
2011-10-14,f,DD03925,DD02885,DD02570,DD02885
9/19/14,f,DD03926,DD00904,DD00817,DD00904
8/25/14,m,DD03927,DD02422,DD04879,DD02422
8/18/14,f,DD03928,DD00888,DD04879,DD00888
12/25/14,m,DD03929,DD04227,DD05302,DD04227
2009-05-14,f,DD03930,DD03253,DD05268,DD03253
8/29/14,f,DD03931,DD03747,DD03710,DD03747
2009-10-14,f,DD03932,DD01446,DD00817,DD01446
8/18/14,f,DD03933,DD00837,DD05362,DD00837
8/31/14,f,DD03934,DD04308,DD05502,DD04308
2/25/68,m,DD03935,DD07113,NA,NA
2009-01-15,f,DD03936,DD00690,DD03786,DD00690
7/18/15,m,DD03937,DD01433,DD00583,DD01433
7/17/15,f,DD03938,DD00929,DD03214,DD00929
7/24/15,f,DD03939,DD04651,DD00316,DD04651
8/26/15,m,DD03940,DD01507,DD04329,DD01507
8/28/15,m,DD03941,DD00405,DD02331,DD00405
8/13/15,m,DD03942,DD04975,DD05487,DD04975
11/21/15,f,DD03943,DD02013,DD03172,DD02013
8/17/15,m,DD03944,DD02600,DD03763,DD02600
2007-10-15,m,DD03945,DD02542,DD01416,DD02542
7/17/15,m,DD03946,DD05180,DD00867,DD05180
8/13/15,f,DD03947,DD05477,DD00759,DD05477
2008-09-15,f,DD03948,DD03155,DD02570,DD03155
7/18/15,m,DD03949,DD00886,DD01409,DD00886
9/21/15,f,DD03950,DD01426,DD03464,DD01426
10/23/15,m,DD03951,DD05412,DD00759,DD05412
9/29/15,m,DD03952,DD00658,DD04107,DD00658
8/31/15,m,DD03953,DD00422,DD01409,DD00422
2009-09-15,f,DD03954,DD00804,DD02591,DD00804
2008-04-15,f,DD03955,DD02915,DD03464,DD02915
3/14/68,m,DD03956,DD11914,NA,NA
2007-12-17,m,DD03957,DD01504,DD02086,DD01504
7/31/16,m,DD03958,DD01485,DD04402,DD01485
7/19/16,f,DD03959,DD05587,DD00367,DD05587
9/29/16,f,DD03960,DD02353,DD02084,DD02353
7/23/17,m,DD03961,DD01458,DD02657,DD01458
2010-02-16,m,DD03962,DD01527,DD01481,DD01527
6/20/16,m,DD03963,DD00918,DD02657,DD00918
8/26/16,m,DD03964,DD01385,DD02084,DD01385
6/16/16,m,DD03965,DD05420,DD05512,DD05420
2007-04-16,m,DD03966,DD02692,DD03804,DD02692
2/23/68,m,DD03967,DD00062,NA,NA
7/19/16,f,DD03968,DD03552,DD01483,DD03552
9/24/17,F,DD03969,DD00837,DD02358,DD00837
2009-12-16,m,DD03970,DD00837,DD04198,DD00837
2007-09-17,m,DD03971,DD00339,DD05554,DD00339
2007-05-16,f,DD03972,DD02633,DD02358,DD02633
2009-10-17,M,DD03973,DD00690,DD04897,DD00690
2011-02-16,m,DD03974,DD03749,DD02053,DD03749
6/27/17,f,DD03975,DD00925,DD00366,DD00925
2009-06-17,F,DD03976,DD02658,DD03194,DD02658
2007-04-16,m,DD03977,DD01516,DD02055,DD01516
2/23/68,f,DD03978,DD06851,NA,NA
6/19/17,f,DD03979,DD05579,DD02052,DD05579
7/21/16,m,DD03980,DD04227,DD00346,DD04227
2009-05-17,M,DD03981,DD02624,DD00367,DD02624
2008-09-17,f,DD03982,DD00953,DD02623,DD00953
7/13/17,f,DD03983,DD02600,DD05542,DD02600
2007-04-17,f,DD03984,DD04967,DD02661,DD04967
7/20/16,m,DD03985,DD01376,DD05502,DD01376
2008-05-17,f,DD03986,DD01415,DD02053,DD01415
2008-08-16,f,DD03987,DD00796,DD01481,DD00796
2008-06-17,f,DD03988,DD04454,DD03214,DD04454
4/7/75,f,DD03989,DD02460,NA,NA
5/11/75,f,DD03990,DD11264,NA,NA
5/12/75,m,DD03991,DD06959,NA,NA
3/26/75,m,DD03992,DD06848,NA,NA
3/18/75,f,DD03993,DD01728,NA,NA
3/5/76,f,DD03994,DD02458,NA,NA
3/10/76,m,DD03995,DD01317,NA,NA
5/6/76,m,DD03996,DD11901,NA,NA
2/18/76,m,DD03997,DD06915,NA,NA
3/7/76,f,DD03998,DD11891,NA,NA
12/27/92,f,DD03999,DD11442,NA,NA
2/21/94,f,DD04000,DD06677,DD11503,DD06677
1/24/94,m,DD04001,DD12000,DD10899,NA
1/30/95,m,DD04002,DD11668,DD06549,DD11668
1/8/96,m,DD04003,DD12184,DD12019,DD12184
1/5/96,m,DD04004,DD12114,DD03997,DD12118
2/13/97,f,DD04005,DD02314,DD07094,DD02314
12/10/96,f,DD04006,DD11460,DD11982,DD11460
1/21/98,m,DD04007,DD12100,DD11598,DD12100
1/9/99,f,DD04008,DD11477,DD04209,DD11477
1/12/99,f,DD04009,DD05193,DD12141,DD05193
11/28/99,f,DD04010,DD00600,DD05164,DD00600
12/20/99,m,DD04011,DD11731,DD11213,DD11731
11/13/00,f,DD04012,DD11457,DD00731,DD11457
11/13/00,f,DD04013,DD02374,DD02344,DD02374
11/30/01,f,DD04014,DD05193,DD12251,DD05193
2012-03-02,m,DD04015,DD00017,DD03455,DD00017
2012-08-02,f,DD04016,DD10933,DD00774,DD10933
2003-07-04,f,DD04017,DD00682,DD00221,DD00682
10/23/04,m,DD04018,DD01122,DD00641,DD01122
3/29/76,f,DD04019,DD02335,NA,NA
3/26/76,m,DD04020,DD12009,NA,NA
4/7/76,m,DD04021,DD02060,NA,NA
3/3/76,f,DD04022,DD01320,NA,NA
5/8/76,f,DD04023,DD02486,NA,NA
2/8/76,f,DD04024,DD01351,NA,NA
4/5/76,m,DD04025,DD02336,NA,NA
2/28/76,m,DD04026,DD12200,NA,NA
3/8/76,m,DD04027,DD02484,NA,NA
3/22/76,m,DD04028,DD01295,NA,NA
1/21/93,m,DD04029,DD11166,NA,NA
4/10/94,m,DD04030,DD10992,DD05808,DD10992
11/30/93,m,DD04031,DD07009,DD06608,DD07009
1/26/95,m,DD04032,DD11497,DD07092,DD11497
1/14/96,f,DD04033,DD12257,DD11598,DD12257
3/28/96,f,DD04034,DD10930,DD06608,DD10930
1/19/97,f,DD04035,DD04848,DD12349,DD04848
1/11/97,m,DD04036,DD12330,DD09354,DD12330
12/19/97,m,DD04037,DD02253,DD01177,DD02253
12/4/98,f,DD04038,DD11972,DD11192,DD11972
12/11/98,m,DD04039,DD02253,DD12034,DD02253
12/20/99,m,DD04040,DD11715,DD05163,DD11715
12/6/99,f,DD04041,DD11080,DD11213,DD11080
12/27/00,m,DD04042,DD05313,DD11213,DD05313
11/26/00,f,DD04043,DD11774,DD12037,DD11774
2012-12-01,f,DD04044,DD07009,DD11702,DD07009
2012-04-02,f,DD04045,DD11973,DD03573,DD11973
11/30/02,m,DD04046,DD00772,DD12145,DD00772
10/18/03,m,DD04047,DD12144,DD03049,DD12144
10/28/04,f,DD04048,DD02930,DD01362,DD02930
3/21/76,m,DD04049,DD02487,NA,NA
3/3/76,m,DD04050,DD01236,NA,NA
4/18/76,m,DD04051,DD01235,NA,NA
4/3/76,f,DD04052,DD02857,NA,NA
5/2/76,f,DD04053,DD02274,NA,NA
3/26/76,f,DD04054,DD02829,NA,NA
6/14/76,m,DD04055,DD01691,NA,NA
4/30/76,m,DD04056,DD02952,NA,NA
4/4/76,m,DD04057,DD01669,NA,NA
5/27/76,f,DD04058,DD11264,NA,NA
12/15/92,m,DD04059,DD09537,NA,NA
3/31/94,m,DD04060,DD06437,NA,NA
12/29/93,f,DD04061,DD06960,DD09445,DD06960
1/24/95,m,DD04062,DD06383,DD06449,DD06383
2/24/96,f,DD04063,DD11791,DD11023,DD11791
1/28/96,f,DD04064,DD11332,NA,NA
1/26/97,f,DD04065,DD12033,DD05837,DD12033
3/24/97,m,DD04066,DD04640,DD11520,DD04640
3/15/98,m,DD04067,DD05193,DD11717,DD05193
12/21/98,f,DD04068,DD07078,DD11823,DD07078
3/1/99,f,DD04069,DD11077,DD11122,DD11077
2/3/00,m,DD04070,DD06816,DD12162,DD06816
1/13/00,f,DD04071,DD11853,DD06771,DD11853
11/14/00,m,DD04072,DD02435,DD01117,DD02435
3/20/01,m,DD04073,DD11938,DD12300,DD11938
12/26/01,f,DD04074,DD11331,DD12328,DD11331
2012-12-02,f,DD04075,DD03634,DD12261,DD03634
12/27/02,m,DD04076,DD04611,DD02255,DD04611
11/19/03,m,DD04077,DD02314,DD03422,DD02314
2011-08-04,m,DD04078,DD00772,DD00289,DD00074
5/17/76,f,DD04079,DD06959,NA,NA
6/18/76,f,DD04080,DD06595,NA,NA
7/24/76,m,DD04081,DD06723,NA,NA
4/6/76,f,DD04082,DD02456,NA,DD02456
4/3/76,f,DD04083,DD02864,NA,NA
4/8/76,m,DD04084,DD04968,NA,NA
5/29/76,f,DD04085,DD02860,NA,NA
3/14/76,f,DD04086,DD04364,NA,NA
4/6/76,f,DD04087,DD01698,NA,NA
5/8/76,m,DD04088,DD02365,NA,NA
12/5/92,f,DD04089,DD10901,NA,NA
1/31/94,f,DD04090,DD06370,NA,DD06370
4/5/94,f,DD04091,DD11588,NA,DD11588
1/23/95,m,DD04092,DD11149,NA,NA
1/29/96,m,DD04093,DD11607,DD11736,DD11607
12/18/95,f,DD04094,DD11079,DD06528,DD11079
3/25/97,m,DD04095,DD10949,DD11145,DD10949
1/12/97,f,DD04096,DD12306,DD11034,DD12306
12/24/97,m,DD04097,DD07047,DD06403,DD07047
12/4/98,f,DD04098,DD02495,DD12019,DD02495
11/30/98,m,DD04099,DD10927,DD05344,DD10927
11/6/99,m,DD04100,DD01852,DD11778,DD01852
12/8/99,f,DD04101,DD01327,DD11081,DD06478
12/26/00,m,DD04102,DD07047,NA,DD07047
12/19/00,f,DD04103,DD04851,DD06940,DD04851
2001-05-02,m,DD04104,DD11174,DD02255,DD11194
11/23/02,m,DD04105,DD01358,DD01362,DD01358
1/22/03,f,DD04106,DD11853,DD12024,DD11853
2011-04-03,m,DD04107,DD11852,DD12300,DD11852
10/30/04,m,DD04108,DD01684,DD00221,DD01684
5/5/76,f,DD04109,DD02863,NA,NA
3/19/76,f,DD04110,DD11415,NA,NA
3/13/76,m,DD04111,DD02522,NA,NA
5/4/76,m,DD04112,DD02369,NA,NA
4/27/76,m,DD04113,DD02454,NA,NA
5/11/76,f,DD04114,DD02892,NA,NA
5/14/76,f,DD04115,DD02916,NA,NA
5/31/76,f,DD04116,DD02521,NA,NA
3/29/76,m,DD04117,DD01170,NA,NA
4/11/76,m,DD04118,DD01789,NA,NA
12/21/92,f,DD04119,DD06761,NA,NA
12/20/93,f,DD04120,DD11018,DD10899,DD11018
4/25/94,f,DD04121,DD11465,NA,DD11465
12/13/94,m,DD04122,DD06199,DD05837,DD06199
3/9/96,f,DD04123,DD11194,DD11736,DD11194
12/16/95,f,DD04124,DD11228,DD11737,DD11228
4/2/97,m,DD04125,DD06190,DD07092,DD11218
2/23/97,f,DD04126,DD06478,DD06549,DD06478
3/23/98,m,DD04127,DD00600,DD06940,DD00600
12/6/98,f,DD04128,DD04091,DD12251,DD04091
12/26/98,f,DD04129,DD02314,DD11437,DD02314
11/18/99,m,DD04130,DD11864,DD12328,DD11864
12/28/99,f,DD04131,DD01731,DD12349,DD01731
2001-06-01,m,DD04132,DD11852,DD11823,DD11852
1/17/02,f,DD04133,DD01118,DD04732,DD01118
12/28/01,m,DD04134,DD02382,DD03455,DD02382
2001-05-03,f,DD04135,DD04239,DD04764,DD04239
11/26/02,f,DD04136,DD00218,DD04001,DD00218
2001-09-04,m,DD04137,DD04120,DD03450,DD04120
11/14/04,m,DD04138,DD11603,DD01673,DD11603
4/4/76,m,DD04139,DD06464,NA,NA
4/10/76,f,DD04140,DD02888,NA,NA
4/5/76,f,DD04141,DD12074,NA,NA
3/7/76,m,DD04142,DD05528,NA,NA
5/10/76,m,DD04143,DD12260,NA,NA
3/22/76,m,DD04144,DD02304,NA,NA
3/20/76,f,DD04145,DD02514,NA,NA
3/19/76,f,DD04146,DD02279,NA,NA
4/21/76,f,DD04147,DD12196,NA,NA
3/23/76,f,DD04148,DD02518,NA,NA
1/30/93,m,DD04149,DD11699,NA,NA
3/8/94,m,DD04150,DD10927,DD06549,DD10927
12/29/93,m,DD04151,DD11774,NA,NA
12/17/94,f,DD04152,DD06890,DD11456,DD06890
3/9/96,m,DD04153,DD04848,DD09790,DD04848
1/22/96,m,DD04154,DD11080,DD07049,DD10883
1/8/97,f,DD04155,DD06195,DD11081,DD06195
1/23/97,m,DD04156,DD11764,DD10941,DD11764
1/5/98,m,DD04157,DD11161,DD06450,DD11161
1/27/99,f,DD04158,DD11210,DD03018,DD11210
12/24/98,m,DD04159,DD11855,DD12034,DD11855
12/27/99,f,DD04160,DD11999,DD11213,DD11999
11/29/99,f,DD04161,DD10927,DD12328,DD10927
2/13/01,m,DD04162,DD11691,DD11823,DD11691
11/13/01,f,DD04163,DD12184,DD11353,DD12184
2001-06-02,m,DD04164,DD02352,DD12130,DD02352
11/18/02,m,DD04165,DD04038,DD03603,DD04038
11/20/02,m,DD04166,DD12021,DD04274,DD12021
10/31/03,m,DD04167,DD05349,DD01245,DD05349
11/15/04,f,DD04168,DD12306,DD11740,DD12306
3/11/76,f,DD04169,DD01175,NA,NA
4/26/76,m,DD04170,DD02280,NA,NA
4/25/76,f,DD04171,DD02981,NA,NA
4/8/76,f,DD04172,DD01876,NA,NA
5/6/76,m,DD04173,DD01324,NA,NA
4/9/76,m,DD04174,DD02835,NA,NA
5/3/76,m,DD04175,DD02856,NA,NA
3/11/76,m,DD04176,DD06847,NA,NA
4/13/76,m,DD04177,DD06848,NA,NA
4/7/76,m,DD04178,DD00792,NA,NA
3/15/93,m,DD04179,DD06827,NA,NA
2/5/94,m,DD04180,DD06140,DD11456,DD06140
2/7/94,m,DD04181,DD11475,DD06483,DD11475
12/27/94,f,DD04182,DD11865,DD10872,DD11865
3/4/96,f,DD04183,DD11085,NA,NA
1/17/96,m,DD04184,DD06577,DD09790,DD11327
1/3/97,m,DD04185,DD12108,DD12095,DD12108
12/11/96,f,DD04186,DD11173,DD12019,DD11173
6/16/98,f,DD04187,DD11141,DD12349,DD11141
1/19/99,f,DD04188,DD11603,DD12167,DD11603
12/11/98,f,DD04189,DD07047,DD12328,DD07047
11/19/99,f,DD04190,DD03660,DD11213,DD03660
1/6/00,m,DD04191,DD11077,DD11778,DD11077
12/14/00,m,DD04192,DD05343,DD12251,DD05343
12/31/01,f,DD04193,DD11000,DD04270,DD11000
3/15/02,m,DD04194,DD11381,DD04274,DD11381
1/14/03,f,DD04195,DD11477,DD04001,DD11477
10/29/02,f,DD04196,DD12266,DD04732,DD12266
2012-07-03,m,DD04197,DD01335,DD12024,DD01335
11/14/04,m,DD04198,DD04186,DD05344,DD04186
5/20/76,m,DD04199,DD02251,NA,NA
4/6/76,f,DD04200,DD04408,NA,NA
4/16/76,m,DD04201,DD01348,NA,NA
4/17/76,f,DD04202,DD05680,NA,NA
4/15/76,m,DD04203,DD02833,NA,NA
4/13/76,f,DD04204,DD01350,NA,NA
4/28/76,m,DD04205,DD01667,NA,NA
5/2/76,f,DD04206,DD01259,NA,NA
3/28/76,m,DD04207,DD02146,NA,NA
5/17/76,m,DD04208,DD01820,NA,NA
12/21/92,m,DD04209,DD07878,DD06881,DD07878
2/2/94,m,DD04210,DD04848,DD11050,DD04848
1/28/94,m,DD04211,DD11474,NA,NA
2/2/95,f,DD04212,DD12169,DD09790,DD12169
1/2/96,m,DD04213,DD11141,DD11982,DD11141
11/29/95,m,DD04214,DD11854,DD06608,DD11854
1/20/97,f,DD04215,DD12178,DD11081,DD12178
